MIDAS ID, Legacy MIDAS ID, Site Name,,,,,,,,,
1CA11B60B214133BE053812011AC9DD8,30036462,MIDAS site at A1/2951A priority 1 on link 200127568; GPS Ref: 448599;418316; Northbound,,,,,,,,,
,,,,,,,,,,,
Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2023/1/22,14:59:00,6,524,458,24,6,36,102.01,15,200127568,17
2023/1/22,15:14:00,6,412,354,24,16,18,105.14,15,200127568,17
2023/1/22,15:29:00,6,424,376,16,9,23,104.71,15,200127568,17
2023/1/22,15:44:00,6,753,654,27,22,50,93.99,15,200127568,17
2023/1/22,15:59:00,6,547,481,27,14,25,98.23,15,200127568,17
2023/1/22,16:14:00,6,532,472,22,10,28,101.78,15,200127568,17
2023/1/22,16:29:00,6,397,349,18,9,21,52.09,15,200127568,17
2023/1/22,16:44:00,6,381,334,18,6,23,35.17,15,200127568,17
2023/1/22,16:59:00,6,338,293,7,10,28,39,15,200127568,17
2023/1/22,17:14:00,6,325,288,10,5,22,37.9,15,200127568,17
2023/1/22,17:29:00,6,285,235,12,6,32,36.53,15,200127568,17
2023/1/22,17:44:00,6,268,233,8,9,18,32.16,15,200127568,17
2023/1/22,17:59:00,6,276,239,12,4,21,29.71,15,200127568,17
2023/1/22,18:14:00,6,284,242,13,5,24,32.88,15,200127568,17
2023/1/22,18:29:00,6,299,252,19,7,21,31.55,15,200127568,17
2023/1/22,18:44:00,6,267,230,20,6,11,30.63,15,200127568,17
2023/1/22,18:59:00,6,293,240,14,7,32,34.29,15,200127568,17
2023/1/22,19:14:00,6,344,292,18,8,26,47.96,15,200127568,17
2023/1/22,19:29:00,6,436,358,19,11,48,71.74,15,200127568,17
2023/1/22,19:44:00,6,305,240,18,12,35,102.59,15,200127568,17
2023/1/22,19:59:00,6,286,238,13,12,23,105.87,15,200127568,17
2023/1/22,20:14:00,6,283,233,16,5,29,103.86,15,200127568,17
2023/1/22,20:29:00,6,262,217,14,6,25,107.17,15,200127568,17
2023/1/22,20:44:00,6,247,207,10,6,24,104.08,15,200127568,17
2023/1/22,20:59:00,6,218,172,17,6,23,104.24,15,200127568,17
2023/1/22,21:14:00,6,179,137,10,5,27,102.59,15,200127568,17
2023/1/22,21:29:00,6,266,216,10,11,29,93,15,200127568,17
2023/1/22,21:44:00,6,193,139,15,10,29,102.36,15,200127568,17
2023/1/22,21:59:00,6,182,148,12,3,19,104.29,15,200127568,17
2023/1/22,22:14:00,6,174,130,15,6,23,104.4,15,200127568,17
2023/1/22,22:29:00,6,169,128,6,6,29,104.89,15,200127568,17
2023/1/22,22:44:00,6,128,95,6,7,20,104.65,15,200127568,17
2023/1/22,22:59:00,6,124,84,4,9,27,102.03,15,200127568,17
2023/1/22,23:14:00,6,95,65,6,3,21,104.34,15,200127568,17
2023/1/22,23:29:00,6,98,51,5,9,33,97.06,15,200127568,17
2023/1/22,23:44:00,6,93,52,8,1,32,98.99,15,200127568,17
2023/1/22,23:59:00,6,80,43,3,2,32,97.25,15,200127568,17
2023/1/23,0:14:00,0,62,31,4,4,23,97.03,15,200127568,17
2023/1/23,0:29:00,0,52,22,2,7,21,96.3,15,200127568,17
2023/1/23,0:44:00,0,79,35,5,2,36,95.21,14,200127568,17
2023/1/23,0:59:00,0,55,23,6,6,20,97.09,15,200127568,17
2023/1/23,1:14:00,0,62,23,4,6,29,97.65,15,200127568,17
2023/1/23,1:29:00,0,55,16,3,4,32,94.55,15,200127568,17
2023/1/23,1:44:00,0,41,9,2,3,27,93.51,15,200127568,17
2023/1/23,1:59:00,0,59,20,3,9,27,97.25,15,200127568,17
2023/1/23,2:14:00,0,63,21,8,5,29,94.72,15,200127568,17
2023/1/23,2:29:00,0,67,23,1,5,38,92.73,15,200127568,17
2023/1/23,2:44:00,0,70,24,7,9,30,96.08,15,200127568,17
2023/1/23,2:59:00,0,51,13,3,9,26,97.07,15,200127568,17
2023/1/23,3:14:00,0,64,25,2,6,31,95.67,15,200127568,17
2023/1/23,3:29:00,0,85,29,6,6,44,95.81,15,200127568,17
2023/1/23,3:44:00,0,71,21,6,12,32,96.73,15,200127568,17
2023/1/23,3:59:00,0,72,15,5,13,39,94.23,15,200127568,17
2023/1/23,4:14:00,0,78,29,3,7,39,97.91,15,200127568,17
2023/1/23,4:29:00,0,119,46,10,13,50,97.96,15,200127568,17
2023/1/23,4:44:00,0,154,63,15,20,56,98.14,15,200127568,17
2023/1/23,4:59:00,0,187,79,18,16,74,97.5,15,200127568,17
2023/1/23,5:14:00,0,217,110,31,17,59,100.53,15,200127568,17
2023/1/23,5:29:00,0,342,195,42,29,76,99.08,15,200127568,17
2023/1/23,5:44:00,0,383,212,38,33,100,98.52,15,200127568,17
2023/1/23,5:59:00,0,451,255,66,39,91,99.4,15,200127568,17
2023/1/23,6:14:00,0,484,274,77,35,98,96.08,15,200127568,17
2023/1/23,6:29:00,0,636,399,76,44,117,93.85,15,200127568,17
2023/1/23,6:44:00,0,759,454,112,62,131,90.32,15,200127568,17
2023/1/23,6:59:00,0,753,466,114,62,111,89.71,15,200127568,17
2023/1/23,7:14:00,0,785,515,117,57,96,83.65,15,200127568,17
2023/1/23,7:29:00,0,605,388,82,48,87,36.56,15,200127568,17
2023/1/23,7:44:00,0,631,403,84,47,97,45.57,15,200127568,17
2023/1/23,7:59:00,0,631,405,87,47,92,42.12,15,200127568,17
2023/1/23,8:14:00,0,599,394,68,38,99,41.91,15,200127568,17
2023/1/23,8:29:00,0,656,398,77,59,122,43.37,15,200127568,17
2023/1/23,8:44:00,0,634,407,70,56,101,54.64,15,200127568,17
2023/1/23,8:59:00,0,642,406,79,52,105,54.52,15,200127568,17
2023/1/23,9:14:00,0,549,330,67,52,100,95.52,15,200127568,17
2023/1/23,9:29:00,0,500,301,59,52,88,95.9,15,200127568,17
2023/1/23,9:44:00,0,508,305,57,50,96,96.95,15,200127568,17
2023/1/23,9:59:00,0,496,306,50,53,87,95.71,15,200127568,17
2023/1/23,10:14:00,0,492,291,54,45,102,97.02,15,200127568,17
2023/1/23,10:29:00,0,510,305,38,60,107,94.61,15,200127568,17
2023/1/23,10:44:00,0,519,307,57,54,101,95.1,15,200127568,17
2023/1/23,10:59:00,0,498,292,60,38,108,97.71,15,200127568,17
2023/1/23,11:14:00,0,446,258,36,52,100,94.56,15,200127568,17
2023/1/23,11:29:00,0,589,354,67,57,111,93.61,15,200127568,17
2023/1/23,11:44:00,0,578,338,65,59,116,95.48,15,200127568,17
2023/1/23,11:59:00,0,490,282,63,46,99,95.68,15,200127568,17
2023/1/23,12:14:00,0,542,329,49,57,107,96.27,15,200127568,17
2023/1/23,12:29:00,0,550,338,54,47,111,94.7,15,200127568,17
2023/1/23,12:44:00,0,588,364,59,50,115,95.86,15,200127568,17
2023/1/23,12:59:00,0,548,354,44,45,105,96.64,15,200127568,17
2023/1/23,13:14:00,0,573,345,54,67,107,95.25,15,200127568,17
2023/1/23,13:29:00,0,533,328,40,45,120,96.1,15,200127568,17
2023/1/23,13:44:00,0,586,373,46,46,121,93.53,15,200127568,17
2023/1/23,13:59:00,0,563,351,57,44,111,96.33,15,200127568,17
2023/1/23,14:14:00,0,630,373,65,67,125,92.96,15,200127568,17
2023/1/23,14:29:00,0,567,382,52,45,88,96.83,15,200127568,17
2023/1/23,14:44:00,0,570,361,45,57,107,95.95,15,200127568,17
2023/1/23,14:59:00,0,636,420,60,48,108,94.48,15,200127568,17
2023/1/23,15:14:00,0,676,449,62,45,120,92.79,15,200127568,17
2023/1/23,15:29:00,0,634,431,57,50,96,94.8,15,200127568,17
2023/1/23,15:44:00,0,593,404,62,24,103,97.74,15,200127568,17
2023/1/23,15:59:00,0,602,380,63,43,116,93.79,15,200127568,17
2023/1/23,16:14:00,0,595,403,54,27,111,94.49,15,200127568,17
2023/1/23,16:29:00,0,516,383,46,28,59,101.05,15,200127568,17
2023/1/23,16:44:00,0,490,339,62,23,66,99.32,15,200127568,17
2023/1/23,16:59:00,0,563,422,50,21,70,98.17,15,200127568,17
2023/1/23,17:14:00,0,563,406,47,23,87,94.37,15,200127568,17
2023/1/23,17:29:00,0,534,409,39,22,64,96.8,15,200127568,17
2023/1/23,17:44:00,0,515,384,38,21,72,95.12,15,200127568,17
2023/1/23,17:59:00,0,530,393,49,22,66,96.99,15,200127568,17
2023/1/23,18:14:00,0,450,338,27,26,59,97.25,15,200127568,17
2023/1/23,18:29:00,0,431,320,29,23,59,98.57,14,200127568,17
2023/1/23,18:44:00,0,357,263,24,21,49,100.01,15,200127568,17
2023/1/23,18:59:00,0,332,235,19,18,60,101.44,15,200127568,17
2023/1/23,19:14:00,0,305,195,18,21,71,99.09,15,200127568,17
2023/1/23,19:29:00,0,293,204,16,19,54,99.82,15,200127568,17
2023/1/23,19:44:00,0,273,194,17,12,50,100.41,15,200127568,17
2023/1/23,19:59:00,0,247,163,14,21,49,99.66,15,200127568,17
2023/1/23,20:14:00,0,207,136,14,7,50,102.24,15,200127568,17
2023/1/23,20:29:00,0,200,128,18,19,35,102.55,15,200127568,17
2023/1/23,20:44:00,0,198,128,12,14,44,100.3,15,200127568,17
2023/1/23,20:59:00,0,158,101,10,8,39,100.55,15,200127568,17
2023/1/23,21:14:00,0,177,104,16,11,46,101.96,15,200127568,17
2023/1/23,21:29:00,0,170,115,15,15,25,102.68,15,200127568,17
2023/1/23,21:44:00,0,146,90,8,5,43,101.73,15,200127568,17
2023/1/23,21:59:00,0,130,74,6,10,40,100.25,15,200127568,17
2023/1/23,22:14:00,0,121,72,5,6,38,99.13,15,200127568,17
2023/1/23,22:29:00,0,132,77,6,11,38,100.85,15,200127568,17
2023/1/23,22:44:00,0,110,53,12,11,34,100.21,15,200127568,17
2023/1/23,22:59:00,0,93,41,10,6,36,99.12,15,200127568,17
2023/1/23,23:14:00,0,127,76,5,5,41,100.31,15,200127568,17
2023/1/23,23:29:00,0,101,57,7,6,31,99.94,15,200127568,17
2023/1/23,23:44:00,0,106,45,7,4,50,97.12,15,200127568,17
2023/1/23,23:59:00,0,81,34,5,10,32,97.02,15,200127568,17
2023/1/24,0:14:00,1,78,28,4,9,37,90.77,15,200127568,17
2023/1/24,0:29:00,1,80,22,6,10,42,90.96,15,200127568,17
2023/1/24,0:44:00,1,57,19,3,8,27,93.23,15,200127568,17
2023/1/24,0:59:00,1,66,19,2,7,38,94.98,15,200127568,17
2023/1/24,1:14:00,1,69,12,6,4,47,92.47,15,200127568,17
2023/1/24,1:29:00,1,85,16,3,5,61,91.55,15,200127568,17
2023/1/24,1:44:00,1,79,17,2,7,53,91.52,15,200127568,17
2023/1/24,1:59:00,1,69,8,4,8,49,91.76,15,200127568,17
2023/1/24,2:14:00,1,101,28,8,12,53,96.59,15,200127568,17
2023/1/24,2:29:00,1,84,23,7,8,46,94.21,15,200127568,17
2023/1/24,2:44:00,1,74,17,3,7,47,94.4,15,200127568,17
2023/1/24,2:59:00,1,90,12,4,14,60,92.88,15,200127568,17
2023/1/24,3:14:00,1,98,18,11,13,56,93.72,15,200127568,17
2023/1/24,3:29:00,1,105,24,4,13,64,92.48,15,200127568,17
2023/1/24,3:44:00,1,86,22,7,7,50,92.47,15,200127568,17
2023/1/24,3:59:00,1,104,29,7,13,55,94.46,15,200127568,17
2023/1/24,4:14:00,1,108,31,6,10,61,92.69,15,200127568,17
2023/1/24,4:29:00,1,125,46,7,8,64,94.89,15,200127568,17
2023/1/24,4:44:00,1,152,51,11,16,74,95.75,15,200127568,17
2023/1/24,4:59:00,1,165,54,7,15,89,95.37,15,200127568,17
2023/1/24,5:14:00,1,191,70,20,16,85,95.73,15,200127568,17
2023/1/24,5:29:00,1,273,132,29,19,93,96.49,15,200127568,17
2023/1/24,5:44:00,1,348,164,31,35,118,96.36,15,200127568,17
2023/1/24,5:59:00,1,350,164,48,34,104,97.3,15,200127568,17
2023/1/24,6:14:00,1,466,261,58,43,104,95.3,15,200127568,17
2023/1/24,6:29:00,1,583,361,54,60,108,94.44,15,200127568,17
2023/1/24,6:44:00,1,666,408,90,55,113,92.37,15,200127568,17
2023/1/24,6:59:00,1,747,444,107,60,136,89.28,15,200127568,17
2023/1/24,7:14:00,1,668,402,88,70,108,43.18,15,200127568,17
2023/1/24,7:29:00,1,620,410,65,50,95,38,15,200127568,17
2023/1/24,7:44:00,1,644,407,82,41,114,41.85,15,200127568,17
2023/1/24,7:59:00,1,607,395,65,42,105,42.75,15,200127568,17
2023/1/24,8:14:00,1,664,448,62,50,104,52.59,15,200127568,17
2023/1/24,8:29:00,1,662,411,81,65,105,44.25,15,200127568,17
2023/1/24,8:44:00,1,611,385,65,53,108,50.84,15,200127568,17
2023/1/24,8:59:00,1,664,411,74,72,107,81.01,15,200127568,17
2023/1/24,9:14:00,1,563,329,60,53,121,92.45,15,200127568,17
2023/1/24,9:29:00,1,552,337,66,46,103,94.65,15,200127568,17
2023/1/24,9:44:00,1,526,307,49,56,114,94.95,15,200127568,17
2023/1/24,9:59:00,1,499,303,40,47,109,94.5,15,200127568,17
2023/1/24,10:14:00,1,492,283,39,46,124,94.41,15,200127568,17
2023/1/24,10:29:00,1,505,302,48,48,107,97.39,15,200127568,17
2023/1/24,10:44:00,1,479,262,45,46,126,94.3,15,200127568,17
2023/1/24,10:59:00,1,501,295,47,54,105,97.59,15,200127568,17
2023/1/24,11:14:00,1,449,259,56,47,87,97.28,15,200127568,17
2023/1/24,11:29:00,1,486,296,40,40,110,97.05,15,200127568,17
2023/1/24,11:44:00,1,488,296,48,50,94,97.1,15,200127568,17
2023/1/24,11:59:00,1,465,257,43,58,107,97.44,15,200127568,17
2023/1/24,12:14:00,1,534,311,43,58,122,95.29,15,200127568,17
2023/1/24,12:29:00,1,514,285,53,60,116,94.44,15,200127568,17
2023/1/24,12:44:00,1,522,311,54,47,110,96.74,15,200127568,17
2023/1/24,12:59:00,1,560,319,56,57,128,95.14,15,200127568,17
2023/1/24,13:14:00,1,496,266,58,55,117,95.8,15,200127568,17
2023/1/24,13:28:00,1,552,327,58,62,105,94.85,14,200127568,17
2023/1/24,13:44:00,1,522,295,46,54,127,93.77,15,200127568,17
2023/1/24,13:59:00,1,573,337,42,55,139,92.65,15,200127568,17
2023/1/24,14:14:00,1,601,362,54,64,121,94.25,15,200127568,17
2023/1/24,14:29:00,1,579,362,65,44,108,94.72,15,200127568,17
2023/1/24,14:44:00,1,493,280,58,35,120,96.19,15,200127568,17
2023/1/24,14:59:00,1,672,421,62,67,122,88.02,15,200127568,17
2023/1/24,15:14:00,1,589,356,61,63,109,91.89,15,200127568,17
2023/1/24,15:29:00,1,591,384,44,47,116,93.05,15,200127568,17
2023/1/24,15:44:00,1,558,357,59,52,90,96.1,15,200127568,17
2023/1/24,15:59:00,1,559,383,73,28,75,89.35,15,200127568,17
2023/1/24,16:14:00,1,675,452,65,42,116,92.26,15,200127568,17
2023/1/24,16:29:00,1,731,523,70,44,94,92.78,15,200127568,17
2023/1/24,16:44:00,1,675,482,74,37,82,93.29,15,200127568,17
2023/1/24,16:59:00,1,713,509,67,29,108,90.51,13,200127568,17
2023/1/24,17:14:00,1,708,521,48,45,94,90.89,15,200127568,17
2023/1/24,17:29:00,1,621,490,32,22,77,90.54,15,200127568,17
2023/1/24,17:44:00,1,662,505,61,23,73,91.16,15,200127568,17
2023/1/24,17:59:00,1,643,498,42,25,78,93.45,15,200127568,17
2023/1/24,18:14:00,1,548,401,47,18,82,95.49,15,200127568,17
2023/1/24,18:29:00,1,387,313,23,20,31,99.79,15,200127568,17
2023/1/24,18:44:00,1,293,232,15,16,30,103.35,15,200127568,17
2023/1/24,18:59:00,1,283,208,15,11,49,101.45,15,200127568,17
2023/1/24,19:14:00,1,296,221,17,16,42,101.66,15,200127568,17
2023/1/24,19:29:00,1,252,185,16,12,39,102.34,15,200127568,17
2023/1/24,19:44:00,1,279,192,23,15,49,101.26,15,200127568,17
2023/1/24,19:59:00,1,264,181,17,14,52,100.47,15,200127568,17
2023/1/24,20:14:00,1,328,228,21,13,66,99.61,15,200127568,17
2023/1/24,20:29:00,1,275,196,13,14,52,101.07,15,200127568,17
2023/1/24,20:44:00,1,288,187,17,22,62,101.66,15,200127568,17
2023/1/24,20:59:00,1,199,123,13,12,51,94.75,15,200127568,17
2023/1/24,21:14:00,1,175,116,16,11,32,102.63,15,200127568,17
2023/1/24,21:29:00,1,280,191,21,12,56,100.45,15,200127568,17
2023/1/24,21:44:00,1,235,142,14,18,61,99.64,15,200127568,17
2023/1/24,21:59:00,1,184,102,12,15,55,99.69,15,200127568,17
2023/1/24,22:14:00,1,166,98,9,10,49,100.3,15,200127568,17
2023/1/24,22:29:00,1,103,63,5,2,33,99.76,15,200127568,17
2023/1/24,22:44:00,1,90,47,16,8,19,102.83,15,200127568,17
2023/1/24,22:59:00,1,119,56,12,10,41,97.03,15,200127568,17
2023/1/24,23:14:00,1,124,61,7,9,47,98.3,15,200127568,17
2023/1/24,23:29:00,1,72,27,6,3,36,97.06,15,200127568,17
2023/1/24,23:44:00,1,83,37,2,7,37,96.98,15,200127568,17
2023/1/24,23:59:00,1,84,20,5,11,48,93.31,15,200127568,17
2023/1/25,0:14:00,2,73,26,5,3,39,93.74,15,200127568,17
2023/1/25,0:29:00,2,88,26,6,10,46,93.8,15,200127568,17
2023/1/25,0:44:00,2,74,19,5,9,41,94.52,15,200127568,17
2023/1/25,0:59:00,2,67,14,6,4,43,92.17,15,200127568,17
2023/1/25,1:14:00,2,91,27,7,5,52,96.07,15,200127568,17
2023/1/25,1:29:00,2,81,16,3,4,58,93.73,15,200127568,17
2023/1/25,1:44:00,2,71,14,4,6,47,93.54,15,200127568,17
2023/1/25,1:59:00,2,54,9,3,7,35,91.05,15,200127568,17
2023/1/25,2:14:00,2,78,20,7,11,40,95.75,15,200127568,17
2023/1/25,2:29:00,2,76,23,4,9,40,95.59,15,200127568,17
2023/1/25,2:44:00,2,88,23,7,16,42,97.38,15,200127568,17
2023/1/25,2:59:00,2,99,25,9,16,49,95.18,15,200127568,17
2023/1/25,3:14:00,2,100,32,11,12,45,98.75,15,200127568,17
2023/1/25,3:29:00,2,101,31,6,9,55,95.27,15,200127568,17
2023/1/25,3:44:00,2,103,27,5,12,59,93.44,15,200127568,17
2023/1/25,3:59:00,2,106,28,9,16,53,96.64,15,200127568,17
2023/1/25,4:14:00,2,116,31,8,9,68,93.9,15,200127568,17
2023/1/25,4:29:00,2,142,43,15,22,62,96.05,15,200127568,17
2023/1/25,4:44:00,2,155,44,10,13,88,95.09,15,200127568,17
2023/1/25,4:59:00,2,152,50,7,22,73,95.69,15,200127568,17
2023/1/25,5:14:00,2,216,81,19,23,93,97.02,15,200127568,17
2023/1/25,5:29:00,2,296,143,22,28,103,96.88,15,200127568,17
2023/1/25,5:44:00,2,343,165,37,40,101,94.68,15,200127568,17
2023/1/25,5:59:00,2,355,181,35,24,115,97.98,15,200127568,17
2023/1/25,6:14:00,2,499,273,55,40,131,89.99,15,200127568,17
2023/1/25,6:29:00,2,600,362,63,49,126,93,15,200127568,17
2023/1/25,6:44:00,2,667,378,93,58,138,90.18,15,200127568,17
2023/1/25,6:59:00,2,721,421,94,74,132,87.42,15,200127568,17
2023/1/25,7:14:00,2,755,458,94,73,130,68.06,15,200127568,17
2023/1/25,7:29:00,2,684,436,78,57,113,48.59,15,200127568,17
2023/1/25,7:44:00,2,635,414,72,52,97,45.08,15,200127568,17
2023/1/25,7:59:00,2,594,378,45,57,114,45.9,15,200127568,17
2023/1/25,8:14:00,2,651,409,69,61,112,55.43,15,200127568,17
2023/1/25,8:29:00,2,605,366,55,60,124,63.74,15,200127568,17
2023/1/25,8:44:00,2,662,430,63,58,111,89.59,15,200127568,17
2023/1/25,8:59:00,2,649,409,59,57,124,92.4,15,200127568,17
2023/1/25,9:14:00,2,595,383,57,56,100,94.67,14,200127568,17
2023/1/25,9:29:00,2,513,320,39,46,108,95.6,15,200127568,17
2023/1/25,9:44:00,2,535,317,55,56,107,93.06,15,200127568,17
2023/1/25,9:59:00,2,499,310,54,47,88,97.46,15,200127568,17
2023/1/25,10:14:00,2,500,300,40,55,105,94.92,15,200127568,17
2023/1/25,10:29:00,2,515,279,65,51,120,94.54,15,200127568,17
2023/1/25,10:44:00,2,511,291,56,44,120,93.13,15,200127568,17
2023/1/25,10:59:00,2,455,270,41,39,105,96.1,15,200127568,17
2023/1/25,11:13:00,2,549,343,46,49,110,92.03,14,200127568,17
2023/1/25,11:29:00,2,478,279,44,52,103,96.12,15,200127568,17
2023/1/25,11:44:00,2,531,301,57,53,120,94.46,15,200127568,17
2023/1/25,11:59:00,2,413,228,44,51,90,96.48,15,200127568,17
2023/1/25,12:14:00,2,438,260,45,41,92,95.9,15,200127568,17
2023/1/25,12:29:00,2,465,263,51,48,103,95.42,14,200127568,17
2023/1/25,12:44:00,2,648,383,61,72,133,90.61,14,200127568,17
2023/1/25,12:59:00,2,619,388,49,57,125,92.39,15,200127568,17
2023/1/25,13:14:00,2,593,334,66,58,135,94.13,15,200127568,17
2023/1/25,13:29:00,2,619,351,59,79,130,91.5,15,200127568,17
2023/1/25,13:44:00,2,562,340,42,54,126,92.2,15,200127568,17
2023/1/25,13:59:00,2,599,370,59,49,121,91.54,15,200127568,17
2023/1/25,14:14:00,2,592,357,56,53,126,92.96,15,200127568,17
2023/1/25,14:29:00,2,590,362,56,52,120,93.58,15,200127568,17
2023/1/25,14:44:00,2,588,355,56,59,118,86.23,15,200127568,17
2023/1/25,14:59:00,2,695,466,80,45,104,92.75,15,200127568,17
2023/1/25,15:14:00,2,694,453,64,49,128,92.29,15,200127568,17
2023/1/25,15:29:00,2,679,449,74,40,116,88.55,15,200127568,17
2023/1/25,15:44:00,2,637,416,76,36,109,91.44,15,200127568,17
2023/1/25,15:59:00,2,363,239,39,34,51,98.52,15,200127568,17
2023/1/25,16:14:00,2,340,239,46,19,36,100.26,15,200127568,17
2023/1/25,16:29:00,2,272,203,24,16,29,100.05,15,200127568,17
2023/1/25,16:44:00,2,375,276,38,11,50,97.84,15,200127568,17
2023/1/25,16:59:00,2,622,464,36,25,97,90.52,15,200127568,17
2023/1/25,17:14:00,2,648,471,52,30,95,89.04,15,200127568,17
2023/1/25,17:29:00,2,599,461,32,18,88,90.7,15,200127568,17
2023/1/25,17:44:00,2,466,349,40,14,63,92.18,15,200127568,17
2023/1/25,17:59:00,2,636,489,40,24,83,88.15,15,200127568,17
2023/1/25,18:14:00,2,497,405,25,15,52,94.9,15,200127568,17
2023/1/25,18:29:00,2,480,376,29,14,61,97.58,15,200127568,17
2023/1/25,18:44:00,2,394,291,25,16,62,99.52,14,200127568,17
2023/1/25,18:59:00,2,399,291,30,11,67,99.56,15,200127568,17
2023/1/25,19:14:00,2,345,238,19,23,65,96.96,15,200127568,17
2023/1/25,19:29:00,2,329,243,18,17,51,101.04,15,200127568,17
2023/1/25,19:44:00,2,308,219,16,17,56,100.78,15,200127568,17
2023/1/25,19:59:00,2,287,187,19,15,66,100.58,15,200127568,17
2023/1/25,20:14:00,2,282,189,13,14,66,99.19,15,200127568,17
2023/1/25,20:29:00,2,232,158,10,16,48,102.64,15,200127568,17
2023/1/25,20:44:00,2,227,158,19,11,39,102.34,15,200127568,17
2023/1/25,20:59:00,2,211,148,12,10,41,104.18,15,200127568,17
2023/1/25,21:14:00,2,188,121,12,10,45,100.74,15,200127568,17
2023/1/25,21:29:00,2,215,147,13,14,41,102.05,15,200127568,17
2023/1/25,21:44:00,2,191,105,16,14,56,98.96,15,200127568,17
2023/1/25,21:59:00,2,163,118,5,6,34,102.53,15,200127568,17
2023/1/25,22:14:00,2,178,125,10,4,39,101.93,15,200127568,17
2023/1/25,22:29:00,2,166,111,7,8,40,101.59,15,200127568,17
2023/1/25,22:44:00,2,146,89,7,16,34,100.29,15,200127568,17
2023/1/25,22:59:00,2,110,59,6,5,40,100.24,15,200127568,17
2023/1/25,23:14:00,2,129,72,9,14,34,100.86,15,200127568,17
2023/1/25,23:29:00,2,117,65,6,5,41,98.82,15,200127568,17
2023/1/25,23:44:00,2,106,62,6,9,29,99.54,15,200127568,17
2023/1/25,23:59:00,2,107,54,5,4,44,97.79,15,200127568,17
2023/1/26,0:14:00,3,86,33,2,9,42,96.33,15,200127568,17
2023/1/26,0:29:00,3,89,30,4,8,47,93.79,15,200127568,17
2023/1/26,0:44:00,3,81,30,5,11,35,95.62,15,200127568,17
2023/1/26,0:59:00,3,62,19,5,4,34,94.02,15,200127568,17
2023/1/26,1:14:00,3,76,15,4,6,51,93.14,15,200127568,17
2023/1/26,1:29:00,3,77,18,6,9,44,91.69,15,200127568,17
2023/1/26,1:44:00,3,59,21,2,4,32,95.56,15,200127568,17
2023/1/26,1:59:00,3,83,14,5,11,53,90.83,15,200127568,17
2023/1/26,2:14:00,3,89,24,3,8,54,93.81,15,200127568,17
2023/1/26,2:29:00,3,91,25,6,9,51,94.23,15,200127568,17
2023/1/26,2:44:00,3,78,19,4,13,42,93.95,15,200127568,17
2023/1/26,2:59:00,3,95,18,4,13,60,93.26,15,200127568,17
2023/1/26,3:14:00,3,67,16,2,7,42,93.53,15,200127568,17
2023/1/26,3:29:00,3,85,23,7,9,46,93.56,15,200127568,17
2023/1/26,3:44:00,3,62,17,5,9,31,94.4,15,200127568,17
2023/1/26,3:59:00,3,113,26,8,15,64,93.55,15,200127568,17
2023/1/26,4:14:00,3,161,33,7,19,102,92.43,15,200127568,17
2023/1/26,4:29:00,3,116,28,13,13,62,94.71,15,200127568,17
2023/1/26,4:44:00,3,131,43,5,14,69,94.12,15,200127568,17
2023/1/26,4:59:00,3,150,51,13,13,73,95.44,15,200127568,17
2023/1/26,5:14:00,3,225,88,18,26,93,95.27,15,200127568,17
2023/1/26,5:29:00,3,269,139,24,22,84,96.95,15,200127568,17
2023/1/26,5:44:00,3,340,171,32,26,111,96.08,15,200127568,17
2023/1/26,5:59:00,3,353,181,33,34,105,97.45,15,200127568,17
2023/1/26,6:14:00,3,457,256,51,32,118,95.79,15,200127568,17
2023/1/26,6:29:00,3,648,382,74,44,148,91.95,15,200127568,17
2023/1/26,6:44:00,3,727,412,102,65,148,85.13,15,200127568,17
2023/1/26,6:59:00,3,729,444,108,67,110,89.82,15,200127568,17
2023/1/26,7:14:00,3,788,479,92,76,141,85.44,15,200127568,17
2023/1/26,7:29:00,3,704,435,91,62,116,51.51,15,200127568,17
2023/1/26,7:44:00,3,707,446,77,70,114,54.2,15,200127568,17
2023/1/26,7:59:00,3,640,424,67,53,96,42.61,15,200127568,17
2023/1/26,8:14:00,3,702,430,81,59,132,77.61,15,200127568,17
2023/1/26,8:29:00,3,680,430,71,39,140,89.24,15,200127568,17
2023/1/26,8:44:00,3,694,424,90,69,111,89.77,15,200127568,17
2023/1/26,8:59:00,3,561,342,55,61,103,94.55,15,200127568,17
2023/1/26,9:14:00,3,552,327,59,60,106,92.57,15,200127568,17
2023/1/26,9:29:00,3,566,350,52,67,97,92.83,15,200127568,17
2023/1/26,9:44:00,3,537,306,49,55,127,93.01,15,200127568,17
2023/1/26,9:59:00,3,524,319,55,49,101,94.45,15,200127568,17
2023/1/26,10:14:00,3,536,319,48,49,119,93.12,14,200127568,17
2023/1/26,10:29:00,3,523,320,54,58,91,93.73,15,200127568,17
2023/1/26,10:44:00,3,512,287,54,51,120,93.28,15,200127568,17
2023/1/26,10:59:00,3,552,328,66,47,111,92.32,15,200127568,17
2023/1/26,11:14:00,3,597,362,46,60,129,91.6,15,200127568,17
2023/1/26,11:29:00,3,511,324,51,43,93,96.8,15,200127568,17
